variable,full_name,label,value_type,description,categories,categories_label
VariableNameRaw,BiB_Metabolomics.metms_pairc_c.VariableNameRaw,"",text,,,
VariableNameScaled,BiB_Metabolomics.metms_pairc_c.VariableNameScaled,"",text,,,
chem_id,BiB_Metabolomics.metms_pairc_c.chem_id,"",decimal,,,
lib_id,BiB_Metabolomics.metms_pairc_c.lib_id,"",decimal,,,
chro_lib_entry_id,BiB_Metabolomics.metms_pairc_c.chro_lib_entry_id,"",decimal,,,
super_pathway,BiB_Metabolomics.metms_pairc_c.super_pathway,"",decimal,,1|2|3|4|5|6|7|8|9,Amino Acid|Carbohydrate|Cofactors and Vitamins|Energy|Lipid|Nucleotide|Partially Characterized Molecules|Peptide|Xenobiotics
sub_pathway,BiB_Metabolomics.metms_pairc_c.sub_pathway,"",decimal,,1|10|100|101|102|103|104|105|106|107|108|109|11|110|111|112|113|12|13|14|15|16|17|18|19|2|20|21|22|23|24|25|26|27|28|29|3|30|31|32|33|34|35|36|37|38|39|4|40|41|42|43|44|45|46|47|48|49|5|50|51|52|53|54|55|56|57|58|59|6|60|61|62|63|64|65|66|67|68|69|7|70|71|72|73|74|75|76|77|78|79|8|80|81|82|83|84|85|86|87|88|89|9|90|91|92|93|94|95|96|97|98|99,"Acetylated Peptides|Ceramide PEs|Short Chain Fatty Acid|Sphingolipid Synthesis|Sphingomyelins|Sphingosines|Sterol|TCA Cycle|Tobacco Metabolite|Tocopherol Metabolism|Tryptophan Metabolism|Tyrosine Metabolism|Ceramides|Urea cycle; Arginine and Proline Metabolism|Vitamin A Metabolism|Vitamin B6 Metabolism|Xanthine Metabolism|Chemical|Corticosteroids|Creatine Metabolism|Diacylglycerol|Dihydroceramides|Dihydrosphingomyelins|Dipeptide|Disaccharides and Oligosaccharides|Advanced Glycation End-product|Drug - Analgesics, Anesthetics|Drug - Antibiotic|Drug - Cardiovascular|Drug - Gastrointestinal|Drug - Neurological|Drug - Other|Drug - Psychoactive|Drug - Topical Agents|Endocannabinoid|Estrogenic Steroids|Alanine and Aspartate Metabolism|Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)|Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)|Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)|Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)|Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)|Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)|Fatty Acid Metabolism (Acyl Carnitine, Short Chain)|Fatty Acid Metabolism (Acyl Choline)|Fatty Acid Metabolism (Acyl Glutamine)|Fatty Acid Metabolism (Acyl Glycine)|Aminosugar Metabolism|Fatty Acid Metabolism (also BCAA Metabolism)|Fatty Acid, Amide|Fatty Acid, Amino|Fatty Acid, Branched|Fatty Acid, Dicarboxylate|Fatty Acid, Dihydroxy|Fatty Acid, Monohydroxy|Fibrinogen Cleavage Peptide|Food Component/Plant|Fructose, Mannose and Galactose Metabolism|Androgenic Steroids|Gamma-glutamyl Amino Acid|Glutamate Metabolism|Glutathione Metabolism|Glycerolipid Metabolism|Glycine, Serine and Threonine Metabolism|Glycolysis, Gluconeogenesis, and Pyruvate Metabolism|Guanidino and Acetamido Metabolism|Hemoglobin and Porphyrin Metabolism|Hexosylceramides (HCER)|Histidine Metabolism|Ascorbate and Aldarate Metabolism|Inositol Metabolism|Ketone Bodies|Lactosylceramides (LCER)|Leucine, Isoleucine and Valine Metabolism|Long Chain Monounsaturated Fatty Acid|Long Chain Polyunsaturated Fatty Acid (n3 and n6)|Long Chain Saturated Fatty Acid|Lysine Metabolism|Lysophospholipid|Lysoplasmalogen|Bacterial/Fungal|Medium Chain Fatty Acid|Methionine, Cysteine, SAM and Taurine Metabolism|Mevalonate Metabolism|Monoacylglycerol|Nicotinate and Nicotinamide Metabolism|Oxidative Phosphorylation|Pantothenate and CoA Metabolism|Partially Characterized Molecules|Pentose Metabolism|Phenylalanine Metabolism|Benzoate Metabolism|Phosphatidylcholine (PC)|Phosphatidylethanolamine (PE)|Phosphatidylinositol (PI)|Phosphatidylserine (PS)|Phospholipid Metabolism|Plasmalogen|Polyamine Metabolism|Polypeptide|Pregnenolone Steroids|Primary Bile Acid Metabolism|Carnitine Metabolism|Progestin Steroids|Purine Metabolism, (Hypo)Xanthine/Inosine containing|Purine Metabolism, Adenine containing|Purine Metabolism, Guanine containing|Pyrimidine Metabolism, Cytidine containing|Pyrimidine Metabolism, Orotate containing|Pyrimidine Metabolism, Thymine containing|Pyrimidine Metabolism, Uracil containing|Riboflavin Metabolism|Secondary Bile Acid Metabolism"
pathway_sortorder,BiB_Metabolomics.metms_pairc_c.pathway_sortorder,"",decimal,,,
type,BiB_Metabolomics.metms_pairc_c.type,"",text,,,
inchikey,BiB_Metabolomics.metms_pairc_c.inchikey,"",text,,,
smiles,BiB_Metabolomics.metms_pairc_c.smiles,"",text,,,
chemical_name,BiB_Metabolomics.metms_pairc_c.chemical_name,"",text,,,
plot_name,BiB_Metabolomics.metms_pairc_c.plot_name,"",text,,,
cas,BiB_Metabolomics.metms_pairc_c.cas,"",text,,,
chemspider,BiB_Metabolomics.metms_pairc_c.chemspider,"",text,,,
hmdb,BiB_Metabolomics.metms_pairc_c.hmdb,"",text,,,
kegg,BiB_Metabolomics.metms_pairc_c.kegg,"",text,,,
pubchem,BiB_Metabolomics.metms_pairc_c.pubchem,"",text,,,
platform,BiB_Metabolomics.metms_pairc_c.platform,"",decimal,,1|2|3|4,Neg|Polar|Pos Early|Pos Late
